id,title,rating,card_subtitle
36801987,嘻嘻嘻嘻吸血鬼,6.5,2025 / 日本 / 剧情 喜剧 爱情 / 滨崎慎治 / 吉泽亮 板垣李光人
36827697,砖墙谜攻,5.4,2025 / 德国 / 剧情 科幻 悬疑 惊悚 / 菲利普·科赫 / 马提亚斯·施维赫夫 露比·欧·菲
36743767,侏罗纪世界：重生,5.7,2025 / 美国 / 动作 科幻 惊悚 冒险 / 加里斯·爱德华斯 / 斯嘉丽·约翰逊 马赫沙拉·阿里
36170178,国家元首,6.6,2025 / 美国 / 喜剧 动作 惊悚 / 伊利亚·奈舒勒 / 伊德瑞斯·艾尔巴 约翰·塞纳
37273219,喂，太宰,6.2,2025 / 日本 / 剧情 / 三谷幸喜 / 田中圭 小池荣子
36217796,梅根2.0,6.6,2025 / 美国 新西兰 加拿大 / 动作 科幻 惊悚 恐怖 / 杰拉德·约翰斯通 / 艾莉森·威廉姆斯 维奥莱特·麦格劳
37149016,鲁邦三世：不死身的血族,6.3,2025 / 日本 / 剧情 动画 / 小池健 / 栗田贯一 大塚明夫
36960810,钢琴事故,6.4,2025 / 法国 / 剧情 喜剧 / 昆汀·杜皮约 / 阿黛尔·艾克萨勒霍布洛斯 克拉拉·蔡
35750086,维珍朋克：发条女孩,7.3,2025 / 日本 / 动作 科幻 动画 / 梅津泰臣 / 宫下早纪 小西克幸
35689244,F1：狂飙飞车,8.7,2025 / 美国 / 剧情 动作 运动 / 约瑟夫·科辛斯基 / 布拉德·皮特 戴姆森·伊德瑞斯
36650632,狗狗,7.2,2025 / 阿根廷 / 剧情 爱情 / 马可·伯格 / 日尔曼.弗洛德 胡安·拉莫斯
35391124,K-POP：猎魔女团,6.4,2025 / 美国 加拿大 / 喜剧 动作 动画 音乐 歌舞 奇幻 冒险 / 克里斯·艾伯翰斯 玛吉·康 / 赵雅顿 梅·洪
37077139,夏日沙上,5.8,2025 / 日本 / 剧情 / 玉田真也 / 小田切让 松隆子
37203218,德瓦克先生，你相信天使吗？,7.9,2025 / 德国 瑞士 / 剧情 喜剧 / 尼古拉斯·施泰纳 / 卢娜·韦德勒 拉斯·艾丁格
37376283,冰雪奇缘：音乐剧,8.3,2025 / 美国 / 喜剧 歌舞 家庭 奇幻 冒险 / 布雷特·沙利文 迈克尔·格兰达吉 / 萨曼莎·巴克斯 Craig Gallivan
36208089,7天,5.9,2025 / 中国大陆 / 剧情 爱情 / 邱玉洁 / 蒋奇明 张艺凡
36090458,地球特派员,6.8,2025 / 美国 / 剧情 喜剧 科幻 动画 家庭 奇幻 冒险 / 玛德琳·莎拉菲安 石之予 阿德里安·莫利纳 / 约纳斯·基布雷亚布 佐伊·索尔达娜
37344363,鲁邦三世：钱形与两个鲁邦,7.4,2025 / 日本 / 剧情 动画 / 小池健 / 山寺宏一 泽城美雪
34850525,96分钟：列车爆炸案,6.9,2025 / 中国台湾 / 剧情 动作 犯罪 / 洪子烜 / 林柏宏 宋芸桦
36913121,地球上的星星2,6.5,2025 / 印度 / 剧情 喜剧 运动 / R·S·普拉萨纳  / 阿米尔·汗 珍妮莉亚·狄索莎
35590993,长夜将尽,6.7,2025 / 中国大陆 / 剧情 爱情 犯罪 / 王通 / 万茜 饶晓志
36144741,惊变28年,5.6,2025 / 英国 美国 / 科幻 惊悚 恐怖 / 丹尼·博伊尔 / 朱迪·科默 阿尔菲·威廉姆斯
37374404,黑，红，黄,6.9,2025 / 吉尔吉斯斯坦 / 剧情 / 阿克坦·阿布德卡雷科夫 / 娜吉扎·玛玛特库洛娃 米尔兰·阿布德卡雷科夫
37226447,唯有美好,6.6,2025 / 巴西 / 剧情 同性 / 丹尼尔·诺拉斯科 / 卢卡斯·德拉蒙德 列夫·卡洛斯
36453173,脱缰者也,5.3,2025 / 中国大陆 / 喜剧 犯罪 / 曹保平 / 郭麒麟 齐溪
37296294,终点的少女,6.3,2025 / 日本 / 剧情 / 吉田浩太 / 当真亚美 中岛塞娜
37369298,被记住事物的气味,6.9,2025 / 葡萄牙 巴西 / 剧情 / 安东尼奥·费雷拉  / 若泽·马丁斯 米娜·安达拉
36909312,翠湖,7.8,2025 / 中国大陆 / 剧情 / 王籽璇 / 李振平 王娟
30305568,比如父子,5.2,2025 / 中国大陆 法国 / 剧情 科幻 / 仇晟 / 宋洋 孙宁
36942731,普通的孩子,7.6,2025 / 日本 / 剧情 儿童 / 吴美保 / 岛田铁太 瑠璃
36893213,灵雀密语,7.4,2025 / 法国 比利时 / 动画 家庭 冒险 / 安东尼·兰席奥 / 露西·莱昂蒂亚迪斯 安东·苏韦尔比-乔尔吉斯
37037980,小林家的龙丫头：怕寂寞的龙,7.4,2025 / 日本 / 剧情 动画 奇幻 / 石原立也 / 长绳麻理亚 田村睦心
37284414,攻击鬼魂13号,5.7,2025 / 泰国 / 惊悚 恐怖 / 塔韦华·温泰 / 格兰妮·拉素冰帕索尔 维林萨拉·唐基苏瓦尼奇
36410826,破坏神,5.6,2025 / 智利 美国 / 动作 / 埃内斯托·迪亚兹·埃斯皮诺萨 / 斯科特·阿金斯 马克·扎罗
37168714,前线,6.0,2025 / 日本 / 剧情 / 关根光才 / 小栗旬 松坂桃李
36531164,废世界,7.2,2025 / 日本 / 科幻 动画 奇幻 冒险 / 堀贵秀
37192550,如月车站Re：,6.1,2025 / 日本 / 恐怖 / 永江二朗 / 本田望结 奥菜惠
36453674,物质主义者,6.0,2025 / 美国 芬兰 / 喜剧 爱情 / 席琳·宋 / 达科塔·约翰逊 克里斯·埃文斯
36303600,回声谷,6.3,2025 / 美国 / 剧情 惊悚 / 迈克·皮尔斯 / 朱丽安·摩尔 西德尼·斯维尼
36907269,凤仙花,7.4,2025 / 日本 / 动画 / 木下麦 / 小林薰 户塚纯贵
35393280,雄狗狗大冒险,6.6,2025 / 美国 巴西 / 喜剧 动画 / 格恩迪·塔塔科夫斯基 / 亚当·德维尼 伊德瑞斯·艾尔巴
34954069,世外,7.0,2025 / 中国香港 / 动画 / 吴启忠 / 钟雪莹 蔡晓童
36764327,即兴卧底,7.3,2025 / 英国 / 喜剧 动作 犯罪 / 汤姆·金斯利 / 布莱丝·达拉斯·霍华德 奥兰多·布鲁姆
37232669,杀戮轮回,5.8,2025 / 日本 / 动作 科幻 动画 战争 / 秋本贤一郎 中村幸憲 / 见上爱 花江夏树
36907263,百米。,7.9,2025 / 日本 / 剧情 动画 运动 / 岩井泽健治 / 松坂桃李 染谷将太
37226541,ChaO，我代表人类跟人鱼结婚了,6.3,2025 / 日本 / 动画 / 青木康浩 / 铃鹿央士 山田杏奈
37107803,捏造,6.7,2025 / 日本 / 剧情 惊悚 犯罪 / 三池崇史 / 绫野刚 柴崎幸
36962085,阴阳眼见子,6.5,2025 / 日本 / 喜剧 恐怖 奇幻 / 中村义洋 / 原菜乃华 久间田琳加
37219584,来点茶泡饭如何,5.7,2025 / 日本 / 剧情 / 富永昌敬 / 深川麻衣 若叶龙也
36247731,新·驯龙高手,8.3,2025 / 美国 / 剧情 喜剧 动作 奇幻 冒险 / 迪恩·戴布洛伊 / 梅森·泰晤士 妮可·帕克
35202820,柔似蜜,6.6,2025 / 美国 / 剧情 / 林文德 / 刘玉玲 劳伦斯·寿
37308797,救赎一击,5.7,2025 / 法国 比利时 / 动作 / 安托万·布勒西耶 / 西丽尔·甘恩 爱丽丝·贝拉迪
37309928,铁血战士：杀戮之王,7.7,2025 / 美国 / 动作 科幻 动画 惊悚 冒险 / 丹·特拉亨伯格 约书亚·瓦松 / 迈克尔·比恩 道格·科克尔
36915259,绝境末路,6.8,2025 / 美国 / 剧情 惊悚 / 泰勒·派瑞 / 塔拉吉·P·汉森 缇雅娜·泰勒
36899331,危情蜻蜓,7.4,2025 / 英国 / 剧情 惊悚 / 保罗·安德鲁·威廉姆斯 / 安德丽娅·赖斯伯勒 布兰达·布莱斯
37322586,生日快乐,8.8,2025 / 埃及 / 剧情 / 萨拉·戈赫尔 / 内莉·卡里姆 Hanan Motawie
34807062,疾速追杀：芭蕾杀姬,6.9,2025 / 美国 匈牙利 / 动作 惊悚 / 伦·怀斯曼 / 安娜·德·阿玛斯 基努·里维斯
37199270,头山,5.6,2025 / 美国 / 剧情 / 杰西·阿姆斯特朗 / 史蒂夫·卡瑞尔 詹森·舒瓦兹曼
37347724,当哒当：邪视,6.7,2025 / 日本 / 喜剧 动作 动画 奇幻 / 山代风我 阿贝尔·贡戈拉 / 若山诗音 花江夏树
37018194,咒术回战 怀玉·玉折 总集篇,8.3,2025 / 日本 / 剧情 动作 动画 奇幻 / 御所园翔太 / 中村悠一 樱井孝宏
35351910,超异能特攻,6.2,2025 / 韩国 / 喜剧 动作 奇幻 冒险 / 姜炯哲 / 李在仁 刘亚仁
36171174,烧酒战争,6.3,2025 / 韩国 / 剧情 传记 / 崔昀贞 / 文峰 李帝勋
36469477,时间之子,6.3,2025 / 中国大陆 / 爱情 动画 奇幻 冒险 / 于奥 周铁男 / 王俊凯 刘校妤
36519329,再见星上人,6.6,2025 / 韩国 / 剧情 喜剧 爱情 科幻 动画 / 韩知媛 / 金泰梨 红炅
36999840,仙逆剧场版 神临之战,7.1,2025 / 中国大陆 / 动作 动画 奇幻 古装 / 石头熊 李振锋 王建鑫 / 史泽鲲 张惠霖
36876356,复活她,6.7,2025 / 澳大利亚 美国 / 悬疑 恐怖 / 丹尼·菲利普 迈克尔·菲利普 / 莎莉·霍金斯 比利·巴瑞特
36894397,黄沙漫天,6.0,2025 / 中国大陆 / 喜剧 战争 / 伊力奇 / 小沈阳 周大勇
36779927,年轻母亲之家,6.8,2025 / 法国 比利时 / 剧情 / 让-皮埃尔·达内 吕克·达内 / 巴贝特·沃比克 艾尔莎·霍本
37037600,主谋,6.6,2025 / 美国 英国 / 犯罪 / 凯莉·莱卡特 / 乔什·奥康纳 阿拉娜·哈伊姆
36707357,亲爱的，别！,5.2,2025 / 美国 英国 / 喜剧 悬疑 惊悚 犯罪 / 伊桑·科恩 / 玛格丽特·库里 奥布瑞·普拉扎
37191804,岸边露伴一动不动 忏悔室,6.2,2025 / 日本 / 剧情 恐怖 奇幻 / 渡边一贵 / 高桥一生 饭丰万理江
36399215,13个日夜,6.3,2025 / 法国 比利时 / 动作 战争 / 马丁·布尔布隆 / 罗什迪·泽姆 琳娜·库德里
36191140,正面还是反面？,6.7,2025 / 意大利 美国 / 剧情 西部 / 阿莱西奥·里戈·德里吉 马泰奥·佐皮斯 / 娜迪亚·特列什科维奇 亚历桑德罗·博尔吉
36799751,旧时光景,7.8,2025 / 法国 / 剧情 喜剧 爱情 / 塞德里克·克拉皮斯 / 苏赞妮·林顿 亚伯拉罕·瓦普莱
36968879,夏日躁动,7.7,2025 / 法国 / 剧情 喜剧 / 丽丝·阿科卡 罗曼·格雷特 / 芬达·凯贝 希瑞尔·娜塔夫
35736046,搜查瑠公圳,6.0,2025 / 中国台湾 / 剧情 悬疑 犯罪 / 赖俊羽 / 朱轩洋 吴卓源
35705745,恋爱裁判,6.1,2025 / 日本 / 剧情 / 深田晃司 / 齐藤京子 仓悠贵
37227528,女人和孩子,5.7,2025 / 伊朗 法国 / 剧情 / 赛义德·鲁斯塔伊 / 佩瑞娜兹·伊查蒂尔 佩曼·莫阿迪
35416174,狂野时代,6.5,2025 / 中国大陆 法国 / 剧情 科幻 / 毕赣 / 易烊千玺 舒淇
36206660,是的,7.2,2025 / 法国 塞浦路斯 德国 以色列 / 剧情 / 那达夫·拉皮德 / 艾里尔·布隆兹 伊芙雷特·多
37134197,平原上的迷途,6.5,2025 / 意大利 德国 / 剧情 喜剧 犯罪 / 弗朗切斯科·索赛 / 菲利波·斯科蒂 塞尔吉奥·罗马诺
36413501,情感价值,7.6,2025 / 挪威 德国 丹麦 法国 瑞典 英国 / 剧情 / 约阿希姆·提尔 / 雷娜特·赖因斯夫 斯特兰·斯卡斯加德
30345743,星际宝贝史迪奇,7.1,2025 / 美国 / 喜剧 动作 科幻 奇幻 冒险 / 迪恩·弗雷斯彻-坎普 / 玛雅·凯洛哈 克里斯·桑德斯
36575268,朝圣,7.0,2025 / 西班牙 德国 / 剧情 爱情 传记 / 卡拉·西蒙 / 柳西亚·加西亚 米奇·马丁
35641244,时光留声,6.2,2025 / 美国 英国 瑞典 / 剧情 爱情 同性 历史 / 奥利弗·赫曼纽斯 / 保罗·麦斯卡 乔什·奥康纳
36303933,归途,6.5,2025 / 印度 / 剧情 / 尼拉杰·加万 / 伊沙恩·哈塔尔 维沙尔·杰特瓦
36705686,了不起的埃莉诺,6.6,2025 / 美国 / 剧情 / 斯嘉丽·约翰逊 / 朱恩·斯奎布 艾琳·凯利曼
36961646,私生活,6.2,2025 / 法国 / 剧情 悬疑 犯罪 / 丽贝卡·兹罗托斯基 / 朱迪·福斯特 丹尼尔·奥特伊
37040000,柔情挚我,6.9,2025 / 法国 / 剧情 / 安娜·卡泽纳弗·康贝 / 薇姬·克里普斯 莫妮亚·乔柯里
36394612,你好，爱美丽,8.1,2025 / 法国 比利时 / 动画 家庭 / 迈利斯·瓦拉德 韩良畴 / 洛伊斯·夏庞蒂埃 维多利亚·格罗布瓦
37247238,普通事故,7.4,2025 / 伊朗 法国 卢森堡 美国 / 剧情 悬疑 惊悚 犯罪 / 贾法·帕纳西 / 瓦希德·穆巴谢里 玛丽亚姆·阿夫沙里
36877556,阿尔法,6.1,2025 / 法国 比利时 / 剧情 / 朱利亚·迪库诺 / 梅丽莎·博罗斯 格什菲·法拉哈尼
37015063,分享镇,6.1,2025 / 美国 / 剧情 喜剧 爱情 / 迈克尔·安盖洛·科维诺 / 达科塔·约翰逊 阿德里娅·阿霍纳
36770063,天国与地狱,6.0,2025 / 美国 日本 / 剧情 悬疑 惊悚 犯罪 / 斯派克·李 / 丹泽尔·华盛顿 杰弗里·怀特
36207047,诗人,8.1,2025 / 哥伦比亚 德国 瑞典 / 剧情 喜剧 / 西蒙·梅萨·索托 / 乌贝马尔·里奥斯 蕾韦卡·安德拉德
35183324,花漾少女杀人事件,7.1,2025 / 中国大陆 / 剧情 悬疑 / 周璟豪 / 张子枫 丁湘源
37231952,父影之下,7.5,2025 / 英国 尼日利亚 爱尔兰 / 剧情 / 阿基诺拉·戴维斯 / 索佩·迪瑞苏 戈德温·埃格博
36885941,后座,6.7,2025 / 英国 爱尔兰 / 爱情 同性 / 哈利·莱顿 / 亚历山大·斯卡斯加德 哈利·米尔林
37309944,麦哲伦,6.2,2025 / 西班牙 葡萄牙 菲律宾 / 剧情 传记 历史 / 拉夫·迪亚兹 / 盖尔·加西亚·贝纳尔 达里奥·亚斯贝克·贝纳尔
36821452,尼诺,7.2,2025 / 法国 / 剧情 / 波利娜·洛克 / 西奥多·佩尔兰 威廉·勒布吉欧
36465394,腓尼基计划,6.8,2025 / 美国 德国 / 剧情 喜剧 动作 惊悚 犯罪 / 韦斯·安德森 / 本尼西奥·德尔·托罗 米娅·塞普雷顿
36955318,留存的爱,6.8,2025 / 冰岛 丹麦 瑞典 法国 / 剧情 家庭 / 赫利努尔·帕尔马松 / 莎加·加达斯多蒂尔 斯瓦利尔·古德纳松
36766190,国宝,7.7,2025 / 日本 / 剧情 / 李相日 / 吉泽亮 横滨流星
36697078,密探,7.8,2025 / 巴西 法国 荷兰 德国 / 剧情 悬疑 惊悚 犯罪 / 小克莱伯·门多萨 / 瓦格纳·马拉 乌多·基尔
37178027,8号出口,6.3,2025 / 日本 / 恐怖 冒险 / 川村元气 / 二宫和也 河内大和
36148716,有用的鬼,7.0,2025 / 泰国 新加坡 德国 法国 / 剧情 喜剧 惊悚 恐怖 奇幻 / 林金伟 / 黛薇卡·霍内 威绍特·汉莫拉
36879454,街头顽童,6.3,2025 / 英国 / 剧情 / 哈里斯·迪金森 / 弗兰克·迪兰 哈里斯·迪金森
36883048,危险动物,6.2,2025 / 澳大利亚 美国 加拿大 / 惊悚 恐怖 / 肖恩·伯恩 / 哈西·哈里森 杰·科特尼
36742578,新浪潮,7.0,2025 / 法国 美国 / 剧情 喜剧 传记 历史 / 理查德·林克莱特 / 纪尧姆·马贝克 佐伊·达奇
37331289,笑刃荒途,7.2,2025 / 法国 葡萄牙 巴西 罗马尼亚 / 剧情 同性 / 佩德罗·皮诺 / 塞尔吉奥·科拉任 克莱奥·迪亚拉
36896644,独一无二,6.7,2025 / 中国大陆 / 剧情 / 王沐 / 张婧仪 陈明昊
36919136,爱的证明,8.1,2025 / 法国 / 剧情 喜剧 同性 / 艾丽斯·杜阿尔 / 艾拉·朗夫 莫妮亚·乔柯里
35882074,冲·撞,6.2,2025 / 中国大陆 / 喜剧 动作 / 蒋佳辰 / 李九霄 王千源
35322123,去死吧，我的爱,6.0,2025 / 英国 美国 加拿大 / 剧情 惊悚 / 琳恩·拉姆塞 / 詹妮弗·劳伦斯 罗伯特·帕丁森
36657639,雷诺阿,6.7,2025 / 日本 法国 新加坡 菲律宾 印度尼西亚 卡塔尔 / 剧情 / 早川千绘 / 铃木唯 石田光
36430909,狐步,7.0,2025 / 法国 比利时 / 剧情 / 瓦莱里·卡努瓦 / 塞缪尔·基尔舍 约安·布兰克
36877209,镜的第三乐章,7.4,2025 / 德国 / 剧情 / 克里斯蒂安·佩措尔德 / 葆拉·贝尔 巴尔巴拉·奥尔
35840586,最小的女儿,5.8,2025 / 法国 德国 / 剧情 同性 / 阿弗西娅·埃尔奇 / 纳迪亚·梅利蒂 朴智敏
36486147,总统的蛋糕,7.9,2025 / 伊拉克 美国 卡塔尔 / 剧情 / 哈桑·哈迪 / Baneen Ahmad Nayyef Waheed Thabet Khreibat
36857468,瘟疫,6.8,2025 / 澳大利亚 阿联酋 美国 罗马尼亚 / 剧情 惊悚 / 查理·波林格 / 埃弗雷特·布伦克 乔尔·埃哲顿
35268569,爱丁顿,6.6,2025 / 美国 芬兰 / 剧情 喜剧 西部 / 阿里·艾斯特 / 华金·菲尼克斯 佩德罗·帕斯卡
36882128,写写画画,6.6,2025 / 日本 / 剧情 喜剧 / 关和亮 / 永野芽郁 大泉洋
36821362,风中的洛朗,6.6,2025 / 法国 / 剧情 / 安东·巴列吉安 莱奥·库蒂尔 马泰奥·厄斯塔洪 / 巴蒂斯特·佩鲁萨 碧翠斯·黛尔
26351864,风林火山,6.4,2025 / 中国香港 中国大陆 / 剧情 犯罪 / 麦浚龙 / 金城武 刘青云
35346268,时空奇旅,7.3,2025 / 法国 / 科幻 动画 / 于戈·比安弗尼 / 玛戈特·林加德·奥尔德拉 奥斯卡·特雷萨尼尼
30419032,水之年代,6.2,2025 / 美国 法国 拉脱维亚 / 剧情 爱情 传记 / 克里斯汀·斯图尔特 / 伊莫琴·普茨 索拉·伯奇
37345019,十一,7.4,2025 / 印度 / 爱情 / Lokkesh Ajls / Naveen Chandra 阿比拉米
36728357,新凯旋门,7.5,2025 / 法国 丹麦 / 剧情 传记 历史 / 史蒂芬·德穆斯提耶 / 克拉斯·邦 西瑟·巴比特·科努德森
36107332,左撇子女孩,7.1,2025 / 中国台湾 美国 英国 法国 / 剧情 / 邹时擎 / 马士媛 蔡淑臻
36913048,远山淡影,7.0,2025 / 日本 英国 波兰 / 剧情 悬疑 / 石川庆 / 广濑铃 二阶堂富美
35332339,弗拉明戈的神秘眼神,7.1,2025 / 法国 智利 德国 西班牙 比利时 / 剧情 同性 / 迭戈·塞斯佩德斯 / 塔玛拉·科尔特斯 马迪亚斯·卡塔兰
37144851,137号案件,7.7,2025 / 法国 / 剧情 犯罪 / 多米尼克·摩尔 / 蕾雅·德吕盖 帕斯卡·桑格拉
37317387,新的景色,6.4,2025 / 日本 / 剧情 / 团冢唯我 / 黑崎煌代 远藤宪一
35409362,接近终点,7.4,2025 / 法国 西班牙 / 剧情 惊悚 冒险 / 奥利维尔·拉克谢 / 塞尔希·洛佩斯 布鲁诺·努涅斯
36116464,阿姆鲁姆,7.2,2025 / 德国 / 剧情 历史 战争 / 法提赫·阿金 / 贾斯珀·比勒贝克 劳拉·汤克
30433456,碟中谍8：最终清算,7.6,2025 / 美国 / 动作 惊悚 冒险 / 克里斯托弗·麦奎里 / 汤姆·克鲁斯 海莉·阿特维尔
36678301,望向太阳,6.6,2025 / 德国 / 剧情 / 玛莎·施林斯基 / 莱娜·乌泽多夫斯基 苏珊娜·伍艾斯特
30429388,死神来了：血脉诅咒,6.9,2025 / 美国 / 惊悚 恐怖 / 亚当·B·斯坦 扎克·利波夫斯基 / 凯特琳·桑塔·胡安娜 特欧·布里奥尼斯
36597093,奇遇,6.4,2025 / 法国 / 剧情 喜剧 / 索菲·勒图讷尔 / 贝热尼丝·沃尼 伊斯特班·梅雷罗
36587901,国家公诉人,6.6,2025 / 法国 德国 荷兰 拉脱维亚 罗马尼亚 立陶宛 / 剧情 历史 / 谢尔盖·洛兹尼察 / 亚历山大·库兹涅佐夫 阿纳托利·比利
36587400,为了亚当,5.9,2025 / 比利时 法国 / 剧情 / 劳拉·万德尔 / 蕾雅·德吕盖 安娜玛丽亚·沃特鲁梅
36872972,恩佐,7.1,2025 / 法国 意大利 比利时 / 剧情 同性 / 罗宾·坎皮略 / 埃洛伊·波胡 皮耶尔弗兰切斯科·法维诺
36478801,母爱食堂,7.1,2025 / 美国 / 喜剧 / 斯蒂芬·卓博斯基 / 文斯·沃恩 苏珊·萨兰登
37271208,近乎正常,8.7,2025 / 英国 / 剧情 歌舞 / Michael Longhurst Austin Shaw / 埃莉诺•沃辛顿-考克斯 杰米·帕克
37327029,血色牢笼,7.0,2025 / 俄罗斯 / 剧情 历史 战争 / 马克西姆·布里乌斯 / 卡琳娜·安德连科 佩塔尔·泽卡维察
11600089,功夫梦：融合之道,5.2,2025 / 美国 加拿大 / 剧情 动作 运动 / 乔纳森·恩特威斯尔 / 成龙 王班
36707368,罪证子弹3,6.5,2025 / 法国 / 剧情 动作 惊悚 犯罪 / 纪尧姆·皮埃雷 / 奥尔本·勒努瓦 施特菲·塞尔马
37113240,携风暴而来,6.6,2025 / 阿根廷 / 剧情 / 米格尔·德·祖维里亚 / 赫苏斯·卡塔利诺 伊万·莫施纳
36923508,命悬一枪,6.5,2025 / 中国大陆 / 动作 犯罪 / 范翔 / 张晋 程怡
36989716,重写,7.2,2025 / 日本 / 剧情 喜剧 / 松居大悟 / 池田依来沙 阿达庆
36988926,人生开门红,6.1,2025 / 中国大陆 / 剧情 喜剧 / 易小星 / 常远 邓家佳
37131615,未列入名册,6.3,2025 / 俄罗斯 / 剧情 动作 战争 / 谢尔盖·科罗塔耶夫 / 迪米特里·布尔热 Pavel Chernyshyov
37228363,袭击2,6.0,2025 / 印度 / 剧情 悬疑 家庭 犯罪 / 拉杰·库马尔·古普塔 / 阿贾耶·德乌干 瓦妮·卡普尔
37298398,海底小纵队：海啸大危机,6.7,2025 / 中国大陆 / 喜剧 科幻 动画 冒险 / 虞嘉尧  谭⼴威 孙耕 高嵩
35929258,猎金·游戏,5.3,2025 / 中国大陆 中国香港 / 剧情 犯罪 / 邱礼涛 / 刘德华 欧豪
37269680,探子阿坚：无头奇案,6.0,2025 / 越南 / 恐怖 历史 犯罪 / 武国越 / 玉叶 国辉
33414470,水饺皇后,6.1,2025 / 中国大陆 中国香港 / 剧情 传记 / 刘伟强 / 马丽 惠英红
36733715,域外营救,5.7,2025 / 德国 / 动作 惊悚 / 克里斯蒂安·曲贝特 / 让娜·古尔索 多格雷·斯科特
35927475,雷霆特攻队*,6.6,2025 / 美国 / 剧情 动作 科幻 犯罪 奇幻 冒险 / 杰克·施莱尔 / 弗洛伦丝·皮尤 塞巴斯蒂安·斯坦
36874182,神印王座剧场版：伊莱克斯传奇,6.5,2025 / 中国大陆 / 动作 动画 奇幻 冒险 / 曾元俊 李健宁 / 马正阳 叶知秋
36737061,直到黎明,6.1,2025 / 美国 匈牙利 / 剧情 恐怖 / 大卫·F·桑德伯格 / 艾拉·鲁宾 迈克尔·西米诺
35367384,毒劫,5.7,2025 / 英国 美国 / 剧情 动作 悬疑 惊悚 犯罪 / 加雷斯·埃文斯 / 汤姆·哈迪 洛克哈特·奥吉尔维
36544510,陈翔六点半之疯狂代号,6.8,2025 / 中国大陆 / 喜剧 动作 / 陈翔 / 毛台 猪小明
37006600,花便当,6.9,2025 / 日本 / 剧情 / 前田哲 / 铃木亮平 有村架纯
36955254,我来说出真相,5.8,2025 / 日本 / 剧情 悬疑 / 丰岛圭介 / 大森元贵 菊池风磨
